"DocumentName"|"Venice Invoice No"|"AAX Customer ID"|"Bill document number"|"Service Country"|"Invoice Issue Date"|"Billing Period from"|"Billing Period to"|"Sales Partner ID"|"Payment Reference"|"Total Net"|"Total Gross"|"Currency"
"I21009147.pdf"|"BE21_209146"|"1004814"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009148.pdf"|"BE21_209147"|"1004819"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|260,34|315,01|"EUR"
"I21009149.pdf"|"BE21_209148"|"1004822"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009150.pdf"|"BE21_209149"|"1004880"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009151.pdf"|"BE21_209150"|"1004882"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009152.pdf"|"BE21_209151"|"1004885"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009153.pdf"|"BE21_209152"|"1004890"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009154.pdf"|"BE21_209153"|"1004899"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009155.pdf"|"BE21_209154"|"1004932"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009156.pdf"|"BE21_209155"|"1004941"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009158.pdf"|"BE21_209157"|"1005005"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009159.pdf"|"BE21_209158"|"1005020"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009160.pdf"|"BE21_209159"|"1005028"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009162.pdf"|"BE21_209161"|"1005088"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009163.pdf"|"BE21_209162"|"1005118"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009164.pdf"|"BE21_209163"|"1005142"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|14,64|17,71|"EUR"
"I21009165.pdf"|"BE21_209164"|"1005155"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009166.pdf"|"BE21_209165"|"1005160"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009167.pdf"|"BE21_209166"|"1005264"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|175,50|212,36|"EUR"
"I21009168.pdf"|"BE21_209167"|"1005284"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009169.pdf"|"BE21_209168"|"1005325"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009170.pdf"|"BE21_209169"|"1005329"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009171.pdf"|"BE21_209170"|"1005336"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009172.pdf"|"BE21_209171"|"1005389"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009173.pdf"|"BE21_209172"|"1005435"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009174.pdf"|"BE21_209173"|"1005461"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009175.pdf"|"BE21_209174"|"1005464"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009176.pdf"|"BE21_209175"|"1005485"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009177.pdf"|"BE21_209176"|"1005520"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009178.pdf"|"BE21_209177"|"1005528"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|58,50|70,79|"EUR"
"I21009179.pdf"|"BE21_209178"|"1005541"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009181.pdf"|"BE21_209180"|"1005669"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009182.pdf"|"BE21_209181"|"1005741"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009183.pdf"|"BE21_209182"|"1005752"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|38,04|46,03|"EUR"
"I21009184.pdf"|"BE21_209183"|"1005783"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009185.pdf"|"BE21_209184"|"1005809"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009186.pdf"|"BE21_209185"|"1005811"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009187.pdf"|"BE21_209186"|"1005835"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|105,30|127,41|"EUR"
"I21009188.pdf"|"BE21_209187"|"1005843"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|58,50|70,79|"EUR"
"I21009189.pdf"|"BE21_209188"|"1005907"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|2,94|3,56|"EUR"
"I21009190.pdf"|"BE21_209189"|"1005923"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009191.pdf"|"BE21_209190"|"1005987"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009193.pdf"|"BE21_209192"|"1006005"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009195.pdf"|"BE21_209194"|"1006016"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|38,04|46,03|"EUR"
"I21009196.pdf"|"BE21_209195"|"1006019"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|14,64|17,71|"EUR"
"I21009197.pdf"|"BE21_209196"|"1006048"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009198.pdf"|"BE21_209197"|"1006167"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009199.pdf"|"BE21_209198"|"1006217"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009200.pdf"|"BE21_209199"|"1006218"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|49,74|60,19|"EUR"
"I21009202.pdf"|"BE21_209201"|"1006238"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009203.pdf"|"BE21_209202"|"1006276"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009204.pdf"|"BE21_209203"|"1006280"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009205.pdf"|"BE21_209204"|"1006281"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009206.pdf"|"BE21_209205"|"1006310"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009208.pdf"|"BE21_209207"|"1006322"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009209.pdf"|"BE21_209208"|"1006376"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|81,90|99,10|"EUR"
"I21009211.pdf"|"BE21_209210"|"1006407"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|175,50|212,36|"EUR"
"I21009212.pdf"|"BE21_209211"|"1006425"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009213.pdf"|"BE21_209212"|"1006440"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009214.pdf"|"BE21_209213"|"1006485"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009215.pdf"|"BE21_209214"|"1006530"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009217.pdf"|"BE21_209216"|"1006575"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009218.pdf"|"BE21_209217"|"1006584"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009219.pdf"|"BE21_209218"|"1006645"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009220.pdf"|"BE21_209219"|"1006671"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009221.pdf"|"BE21_209220"|"1006683"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|751,74|909,61|"EUR"
"I21009222.pdf"|"BE21_209221"|"1006755"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009223.pdf"|"BE21_209222"|"1006758"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|400,74|484,90|"EUR"
"I21009224.pdf"|"BE21_209223"|"1006760"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009226.pdf"|"BE21_209225"|"1006845"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009227.pdf"|"BE21_209226"|"1006870"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009228.pdf"|"BE21_209227"|"1006923"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|70,20|84,94|"EUR"
"I21009229.pdf"|"BE21_209228"|"1006925"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|58,50|70,79|"EUR"
"I21009230.pdf"|"BE21_209229"|"1007022"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009231.pdf"|"BE21_209230"|"1007054"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009232.pdf"|"BE21_209231"|"1007062"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009233.pdf"|"BE21_209232"|"1007063"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|538,20|651,22|"EUR"
"I21009234.pdf"|"BE21_209233"|"1007066"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009235.pdf"|"BE21_209234"|"1007070"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009236.pdf"|"BE21_209235"|"1007218"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009237.pdf"|"BE21_209236"|"1007223"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009239.pdf"|"BE21_209238"|"1007375"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009240.pdf"|"BE21_209239"|"1007403"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009241.pdf"|"BE21_209240"|"1007404"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009242.pdf"|"BE21_209241"|"1007419"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|155,04|187,60|"EUR"
"I21009244.pdf"|"BE21_209243"|"1007569"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009245.pdf"|"BE21_209244"|"1007586"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009246.pdf"|"BE21_209245"|"1007656"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009247.pdf"|"BE21_209246"|"1007686"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009248.pdf"|"BE21_209247"|"1007701"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009249.pdf"|"BE21_209248"|"1007735"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|2,94|3,56|"EUR"
"I21009250.pdf"|"BE21_209249"|"1007773"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009251.pdf"|"BE21_209250"|"1007799"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009252.pdf"|"BE21_209251"|"1007976"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009253.pdf"|"BE21_209252"|"1008017"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009255.pdf"|"BE21_209254"|"1008064"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009256.pdf"|"BE21_209255"|"1008067"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|140,40|169,88|"EUR"
"I21009257.pdf"|"BE21_209256"|"1008095"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009258.pdf"|"BE21_209257"|"1008136"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|155,04|187,60|"EUR"
"I21009259.pdf"|"BE21_209258"|"1008146"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|35,10|42,47|"EUR"
"I21009260.pdf"|"BE21_209259"|"1008249"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009261.pdf"|"BE21_209260"|"1008295"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009262.pdf"|"BE21_209261"|"1008296"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009263.pdf"|"BE21_209262"|"1008383"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009264.pdf"|"BE21_209263"|"1008386"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009265.pdf"|"BE21_209264"|"1008421"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009266.pdf"|"BE21_209265"|"1008450"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009267.pdf"|"BE21_209266"|"1008460"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009268.pdf"|"BE21_209267"|"1008470"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009269.pdf"|"BE21_209268"|"1008560"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009270.pdf"|"BE21_209269"|"1008588"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009271.pdf"|"BE21_209270"|"1008668"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009272.pdf"|"BE21_209271"|"1008682"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009273.pdf"|"BE21_209272"|"1008756"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009276.pdf"|"BE21_209275"|"1008901"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009277.pdf"|"BE21_209276"|"1008918"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|46,80|56,63|"EUR"
"I21009278.pdf"|"BE21_209277"|"1009412"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009280.pdf"|"BE21_209279"|"1009578"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|620,10|750,32|"EUR"
"I21009281.pdf"|"BE21_209280"|"1009610"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009282.pdf"|"BE21_209281"|"1009661"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|105,30|127,41|"EUR"
"I21009283.pdf"|"BE21_209282"|"1009748"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|368,58|445,98|"EUR"
"I21009284.pdf"|"BE21_209283"|"1009764"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|23,40|28,31|"EUR"
"I21009285.pdf"|"BE21_209284"|"1009804"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009286.pdf"|"BE21_209285"|"1009807"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009287.pdf"|"BE21_209286"|"1009829"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|70,20|84,94|"EUR"
"I21009288.pdf"|"BE21_209287"|"1009915"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|11,70|14,16|"EUR"
"I21009290.pdf"|"BE21_209289"|"1010065"|"313401335"|"BE"|"04/11/2021"|"16/10/2021"|"31/10/2021"|"2000002188"|"313401335BE"|58,50|70,79|"EUR"
